OBJECTID,GEOID,ACCESS_,Shape__Area,Shape__Length
3186,421010199002001,Low Access,48942.1488647461,1027.4468974753
3187,421010285001009,Low Access,159672.209594727,2685.81486797314
3188,421010288002005,Low Access,135592.581970215,1638.07241381033
3189,421010289024010,Low Access,171744.957885742,1790.44001448154
3190,421010289012009,Low Access,121746.293212891,1560.93808950399
3191,421010282003019,Low Access,110517.217407227,1463.12101009015
3192,421010289023006,Low Access,106586.569519043,1456.14498791241
3193,421010289013001,Low Access,131838.385559082,1498.38907212275
3194,421010289013004,Low Access,51639.7001342773,954.441707691472
3195,421010292001020,No Access,123528.580200195,1465.46669948684
3196,421010383001031,No Access,386212.688476563,3015.85163130761
3197,421010195021001,Low Access,131776.730285645,1701.55427794929
3198,421010195021014,Low Access,119788.731628418,1430.6973689631
3199,421010383001051,No Access,592708.06439209,4389.91063415162
3200,421010383001040,No Access,289448.786865234,2175.49301318348
3201,421010284004015,Low Access,33172.8016357422,907.539796231044
3202,421010284003012,Low Access,102911.313110352,1530.09302060935
3203,421010292002024,No Access,67618.6746826172,6160.4699330845
3204,421010292001019,No Access,32487.7865600586,3211.06463435935
3205,421010284004013,Low Access,12259.3150024414,616.646285668186
3206,421010284004005,Low Access,6186.29156494141,385.57045322701
3207,421010283006004,Low Access,116969.292053223,1497.95422560277
3208,421010283006005,Low Access,123365.695495605,1547.34466859281
3209,421010282003024,Low Access,63408.1019897461,1098.58873950526
3210,421010284002002,Low Access,102539.385314941,1476.34406610276
3211,421010284002000,Low Access,229268.89465332,2631.30650819082
3212,421010284003009,Low Access,158723.450683594,1714.64235538992
3213,421010292001014,Low Access,109480.85748291,1381.84989895804
3214,421010383001000,Low Access,660217.809265137,3905.73156114731
3215,421010284004023,Low Access,16480.1424560547,853.108395244637
3216,421010284004028,Low Access,71285.8459472656,1121.2949479473
3217,421010197006003,Low Access,78110.8952026367,1381.00554633575
3218,421010383001003,Low Access,472446.471862793,3599.71986004229
3219,421010284004026,Low Access,70282.2758178711,1158.55009518574
3220,421010289023001,Low Access,106972.181335449,1440.9396984645
3221,421010288002003,Low Access,171219.269287109,1765.76031363812
3222,421010288002006,Low Access,187524.973449707,1818.28451165138
3223,421010275003004,No Access,57694.5797729492,1056.01381134568
3224,421010190003003,Low Access,553886.94140625,3943.53905372796
3225,421010299001005,Low Access,92072.4133911133,1190.48487974798
3226,421010294002010,Low Access,151523.748535156,1853.91691039692
3227,421010190003005,Low Access,16808.0967407227,1457.98209430537
3228,421010293002020,Low Access,122347.634521484,1719.15710839651
3229,421010294002022,Low Access,215215.219116211,2222.82273008168
3230,421010294002013,Low Access,284578.778137207,3141.68579511862
3231,421010190003010,No Access,161266.54473877,1766.05331756028
3232,421010380001000,No Access,455012.803344727,3370.15163371835
3233,421010190003006,Low Access,18374.9188232422,2716.6056464772
3234,421010294003013,Low Access,62109.2194824219,1136.99475059648
3235,421010380001012,Low Access,145291.072692871,1660.68434452847
3236,421010380001014,Low Access,188422.982971191,1999.28029568058
3237,421010294003014,Low Access,156035.660827637,1652.91582034305
3238,421010299001010,Low Access,83432.7795410156,1180.704600787
3239,421010380001011,No Access,145746.468383789,1662.93848116851
3240,421010294002021,No Access,8520.12060546875,666.713933698097
3241,421010190003011,Low Access,112159.826660156,1557.02410898945
3242,421010293002011,Low Access,126558.86706543,1593.7500078151
3243,421010294003011,Low Access,31962.2950439453,744.415304657834
3244,421010299001011,Low Access,57229.4580688477,956.930578278823
3245,421010293002022,Low Access,238358.974121094,2424.16692624218
3246,421010380001002,Low Access,187209.502685547,1998.76921270783
3247,421010380001017,No Access,43008.8552246094,1017.62763242745
3248,421010293002010,Low Access,392149.670898438,4318.50542675278
3249,421010294003015,Low Access,160432.618347168,1564.62004864262
3250,421010294003016,No Access,379260.539672852,3276.18194219321
3251,421010190003004,No Access,147484.628356934,1672.28759617483
3252,421010294002011,Low Access,114913.186706543,1522.47375252814
3253,421010190003014,Low Access,93824.5615844727,1496.03405643667
3254,421010299001008,Low Access,166302.495605469,1839.70604879258
3255,421010294002009,Low Access,150532.321411133,1893.01832744107
3256,421010380001003,No Access,144464.809692383,1656.41035284417
3257,421010299001009,Low Access,32479.3597412109,761.061578161918
3258,421010299002007,Low Access,152704.230529785,1785.25227208719
3259,421010380001015,No Access,186588.888000488,1964.03087240246
3260,421010380001016,No Access,127516.237426758,1680.31404566745
3261,421010190003009,No Access,7019.75164794922,975.05263411995
3262,421010301002002,Low Access,458832.497558594,2731.21424787174
3263,421010294002017,Low Access,77170.3889770508,1310.36433683414
3264,421010380001013,Low Access,145737.268310547,1662.11149571353
3265,421010380001008,Low Access,187065.722839355,1997.20904885203
3266,421010294002020,No Access,186630.767333984,2241.38263038101
3267,421010294002014,Low Access,45994.8823242188,923.436473487192
3268,421010294002012,Low Access,41910.8505249023,839.779319559629
3269,421010190003008,No Access,6582.77557373047,996.496840545465
3270,421010190003007,Low Access,20598.8321533203,1363.48092420813
3271,421010190002000,Low Access,306166.91986084,2206.47731479963
3272,421010190003012,Low Access,306194.658691406,2215.28182850733
3273,421010300003011,Low Access,74156.3156738281,1090.47800333553
3274,421010299001007,Low Access,126515.932495117,1559.49342493995
3275,421010190003019,Low Access,28825.1781616211,2339.12090353865
3276,421010294002018,Low Access,124815.309692383,1593.86047467307
3277,421010380001006,No Access,183842.716552734,2712.53908803796
3278,421010190003018,Low Access,36843.5783081055,2354.69955977508
3279,421010293002021,No Access,21641.3231201172,992.125815982224
3280,421010382003008,Low Access,27618.7213745117,1756.86326735139
3281,421010380001004,No Access,141518.714477539,1645.57505194474
3282,421010380001001,Low Access,184939.473632813,1991.63075788035
3283,421010380001010,No Access,146262.989624023,1664.67013921871
3284,421010382003013,Low Access,51546.8765258789,1098.77700361099
3285,421010294002019,No Access,119209.244506836,1566.88870344758
3286,421010294002023,Low Access,155528.88104248,2755.46318796522
3287,421010294003012,Low Access,69537.0776367188,1061.94325711737
3288,421010382003014,No Access,106225.999633789,1304.07569972843
3289,421010380001009,No Access,219586.665893555,1977.59181647272
3290,421010312003010,No Access,10877.4322509766,616.951293094895
3291,421010302002001,Low Access,96147.6080322266,1345.1238117255
3292,421010302002002,Low Access,98413.1577148438,1354.0469395511
3293,421010312003014,Low Access,203450.974975586,2184.5948941379
3294,421010390008000,Low Access,113112.068481445,1545.3534316459
3295,421010390008004,Low Access,73180.9091186523,1093.837210585
3296,421010390003005,Low Access,86492.971862793,1332.83044464491
3297,421010390008002,Low Access,111799.426208496,1543.01571881823
3298,421010390008005,Low Access,53607.7610473633,941.009226503696
3299,421010390003004,Low Access,93887.4051513672,1346.81889284414
3300,421010311022000,No Access,110395.281555176,1474.34328289043
3301,421010390004008,Low Access,7707.72644042969,465.972128603261
3302,421010302002000,No Access,94352.3392944336,1340.51725948331
3303,421010312003018,Low Access,89803.6258544922,1426.25237012587
3304,421010390001019,No Access,299522.918273926,3116.61307746889
3305,421010390004003,Low Access,266242.918640137,2042.49202097512
3306,421010390007001,Low Access,87865.2822875977,1335.48879015025
3307,421010390007004,Low Access,128716.244995117,1703.19982826291
3308,421010311022004,Low Access,138674.566101074,1790.82276766436
3309,421010311022002,No Access,129386.238769531,1585.56225070715
3310,421010302004010,Low Access,111210.690124512,1349.112222794
3311,421010302004011,No Access,104958.41998291,1320.25996035452
3312,421010302004002,Low Access,105867.568969727,1317.24635517449
3313,421010390001015,No Access,747443.104248047,4096.05760111189
3314,421010301002001,Low Access,169894.578125,1989.61081258428
3315,421010318002003,Low Access,143044.405883789,1777.40298309267
3316,421010318002004,Low Access,143050.620544434,1779.14968217641
3317,421010312003011,Low Access,159249.593994141,1947.41095360939
3318,421010312003009,No Access,28053.6708374023,1369.60005583191
3319,421010390007003,Low Access,93475.1520996094,1356.9721264478
3320,421010390004000,No Access,129556.319519043,1734.15454670048
3321,421010311022005,No Access,21672.5067749023,771.648445873697
3322,421010390004002,Low Access,105916.642272949,1466.3559196369
3323,421010311023004,Low Access,130583.344848633,1581.20513857986
3324,421010312003017,Low Access,42564.6804199219,1214.29395440137
3325,421010390007005,Low Access,107019.536743164,1552.45747804145
3326,421010390004004,Low Access,124990.213867188,1434.27434832052
3327,421010311023005,Low Access,134175.504516602,1601.98594869254
3328,421010302004005,Low Access,280614.38861084,2148.83026335134
3329,421010302004008,Low Access,218930.121398926,1908.99086209342
3330,421010302004003,Low Access,89673.3173828125,1214.77967388558
3331,421010302004004,Low Access,18559.9983520508,661.356856240511
3332,421010312003016,No Access,55775.7278442383,1299.68459308255
3333,421010302004017,No Access,160707.22833252,1747.44426431329
3334,421010390007002,Low Access,166749.67199707,1767.08985678576
3335,421010390003001,Low Access,80159.8762817383,1252.75674606453
3336,421010390003000,Low Access,13152.6593017578,567.136498070766
3337,421010390004001,Low Access,117238.427856445,1579.59809852306
3338,421010311022001,No Access,113809.461181641,1530.4225463575
3339,421010311022003,Low Access,125725.494445801,1575.59528415398
3340,421010390004007,Low Access,7591.63409423828,448.131344208172
3341,421010390004019,Low Access,10727.1141357422,444.673257208021
3342,421010302004009,Low Access,110080.097717285,1341.07180957846
3343,421010302004006,Low Access,68819.0611572266,1272.57059862017
3344,421010390004018,Low Access,19547.6728515625,625.07526462081
3345,421010302002008,Low Access,156944.500976563,1688.65059995392
3346,421010390004022,Low Access,7785.05578613281,397.554787196644
3347,421010390001018,No Access,202839.476196289,2514.51184243413
3348,421010390001013,No Access,343724.700866699,2588.69967629938
3349,421010390006010,Low Access,391656.923522949,2717.84187059663
3350,421010302002007,Low Access,183302.711975098,1788.21655355882
3351,421010390004021,Low Access,3521.67547607422,333.095099107792
3352,421010390004014,Low Access,1037.42218017578,146.946148795039
3353,421010390007006,Low Access,100608.696411133,1447.19052084655
3354,421010390004005,Low Access,23617.7883300781,682.439880303896
3355,421010302004016,Low Access,108281.081176758,1341.13978532231
3356,421010311023006,Low Access,192315.703308105,1828.95833387724
3357,421010302004001,Low Access,107357.266967773,1324.97555890681
3358,421010302004007,Low Access,148083.305847168,1667.20445661995
3359,421010302002003,Low Access,98194.8568115234,1351.41215352989
3360,421010390007000,Low Access,95467.4419555664,1362.2463998181
3361,421010390008003,Low Access,115504.345275879,1558.45473164583
3362,421010390008006,Low Access,53701.127746582,957.121456456533
3363,421010390007007,Low Access,79194.6140136719,1292.15407052978
3364,421010390003002,Low Access,80138.7478027344,1280.91613478353
3365,421010390004011,Low Access,75540.9470214844,1205.70801269586
3366,421010390004017,Low Access,7059.75384521484,464.228893665722
3367,421010311023003,Low Access,147990.120849609,1654.40230936694
3368,421010390004009,Low Access,6381.56567382813,418.641104322219
3369,421010302004000,Low Access,106512.133300781,1317.62690802726
3370,421010301003003,Low Access,132536.718444824,1489.54940976371
3371,421010312003015,Low Access,61052.3130493164,2448.76383174392
3372,421010390004006,Low Access,9549.98083496094,441.734435136785
3373,421010390001014,Low Access,723580.839233398,3630.51313270458
3374,421010312003013,Low Access,124671.364257813,1507.08888836744
3375,421010390008007,Low Access,7755.12286376953,470.565161358494
3376,421010390003003,Low Access,86298.6043701172,1310.35588069383
3377,421010390008001,Low Access,103741.988708496,1511.34399124556
3378,421010390001017,No Access,56948.0830688477,1250.1900812523
3379,421010390003006,Low Access,93040.4172363281,1341.10080547898
3380,421010390004010,Low Access,80220.9804077148,1291.67225199142
3381,421010390004012,Low Access,10049.3332519531,435.93542359251
3382,421010390004015,Low Access,302.976440429688,124.419354328802
3383,421010390004016,Low Access,1248.78887939453,231.385074354524
3384,421010302004015,Low Access,207913.147644043,1850.93529175915
3385,421010302004014,Low Access,164148.424194336,1761.05734683519
3386,421010312003008,No Access,117427.219604492,2369.09024863462
3387,421010302002004,Low Access,97743.338684082,1347.85290212899
3388,421010390004020,Low Access,4928.54956054688,305.165979686704
