"","TractFIPS","Population2010","ACCESS2_CrudePrev","ARTHRITIS_CrudePrev","BINGE_CrudePrev","BPHIGH_CrudePrev","BPMED_CrudePrev","CANCER_CrudePrev","CASTHMA_CrudePrev","CHD_CrudePrev","CHECKUP_CrudePrev","CHOLSCREEN_CrudePrev","COLON_SCREEN_CrudePrev","COPD_CrudePrev","COREM_CrudePrev","COREW_CrudePrev","CSMOKING_CrudePrev","DENTAL_CrudePrev","DIABETES_CrudePrev","HIGHCHOL_CrudePrev","KIDNEY_CrudePrev","LPA_CrudePrev","MAMMOUSE_CrudePrev","MHLTH_CrudePrev","OBESITY_CrudePrev","PAPTEST_CrudePrev","PHLTH_CrudePrev","SLEEP_CrudePrev","STROKE_CrudePrev","TEETHLOST_CrudePrev","YEAR","COUNT_ALL_RACES_ETHNICITIES","COUNT_WHITE_NH","COUNT_BLACK_NH","COUNT_ASIAN_NH","COUNT_HISPANIC","PERCENT_WHITE_NH","PERCENT_BLACK_NH","PERCENT_ASIAN_NH","PERCENT_HISPANIC","HSI_SCORE","HEI_SCORE","HVI_SCORE","N_VERYHIGH","sumTOTAL_LPSS","avgLPSS_PER1000","sumTOTAL_HPSS","avgHPSS_PER1000","avgPCT_HPSS","avgPCT_VEHICLE_AVAIL","sumTOTAL_RESTAURANTS","avgPCT_POVERTY","sumTOTAL_UNITS","lat","lon","walk_score","transit_score","bike_score","gini","n_hospitals","pct_hosp"
"87","42101008702",3036,7.6,9.3,28.1,13.9,52.5,2.2,9.1,1.8,64.6,67.6,66.4,2.3,45.6,33.4,13.8,68.4,3.8,16.3,1.3,16.4,82.3,12.9,19.6,79.2,6.4,35.2,1,8.4,2010,3036,1699,381,665,196,55.96179183,12.54940711,21.90382082,6.45586298,-0.44262213,-3.70110298,-3.53866656,"0",53,19.44113095,12.25,4.49018671,18.76988335,37.446419275,12,32.98977875,40,39.9538115098,-75.2070434802,96,88,94,0.625,NA,NA
"88","42101008801",988,12.2,6.7,25.8,12.4,35.1,1.1,10.8,1.5,62.3,52.1,49.9,3.2,NA,NA,21.1,45.9,3.3,12.3,1.5,23.6,82.2,21,21,65.1,8.8,41.2,1,NA,2010,988,510,88,298,55,51.6194332,8.90688259,30.16194332,5.56680162,-1.54189474,NA,NA,"0",44,37.22430764,11.5,8.89456502,20.86049544,34.172494175,30,59.995074585,NA,39.9539319666,-75.1984476722,96,93,96,0.381,NA,NA
"89","42101008802",6983,11.2,6.8,24.7,11.8,33.5,1.2,11.4,1.4,63.1,53.3,56.4,3.1,33.3,22,19.8,49.3,3,11.8,1.5,22.8,82.9,21,20.8,68.6,8.5,39.9,0.9,23.3,2010,6983,3660,782,1883,350,52.41300301,11.19862523,26.96548761,5.01217242,-0.46854591,-4.779247,-4.93031834,"0",94,17.099001055,25,4.5309512475,21.02020562,23.9697919375,66,66.84808652,NA,39.9529808183,-75.2027892423,95,89,97,0.618,NA,NA
"90","42101009000",5576,11.8,8,27.1,13.2,39.7,1.4,11.1,2,61.9,52.1,57.2,3.8,32.8,22.4,21.8,50.7,3.6,13.8,1.6,23.6,81.3,21.6,22.4,70.8,9.2,38.3,1.2,23.9,2010,5576,3795,435,948,231,68.05954089,7.80129125,17.00143472,4.14275466,1.33978958,-2.55654677,-2.88484814,"0",61,15.1817276575,14.5,3.0097083225,18.7407780825,52.4845679,37,56.662470305,NA,39.9595116773,-75.1906245246,93,96,96,0.547,NA,NA
"91","42101009100",2803,11.8,24.2,19.8,33.7,78,5.5,11.1,7.4,72.3,71.9,60.5,7,32.2,21.6,21.4,49.6,14.1,31.1,3.8,28.9,81.3,16.5,30.6,78.4,14.2,41,4.6,23.6,2010,2803,1104,1159,360,99,39.38637174,41.34855512,12.84338209,3.53193007,0.66466453,0.18217011,0.49097056,"0",91,32.5940218766667,10.5,3.71698156,9.96801081333333,45.0370880133333,32,46.15652881,112,39.9594179366,-75.1977244762,87,91,98,0.626,1,0.0277777777777778
"92","42101009200",2884,15,25,18,37.2,74.6,4.4,13.7,6.3,74.9,73.9,54.5,7.9,28.1,20,28.3,42.5,14.9,28.9,3.9,33.5,83.6,19.8,39.5,82.5,17,48.4,4.8,29,2010,2884,314,2201,188,97,10.88765603,76.31761442,6.51872399,3.36338419,-0.2277683,-0.90402976,-1.23179309,"0",70,19.498875265,14,3.880531205,16.58119658,44.019131005,8,42.98820209,63,39.9601607928,-75.2074722742,83,88,98,0.474,NA,NA
"93","42101009300",4221,14.5,28.5,17.2,42.3,78.1,5.5,13.7,6.9,79.6,80.1,61.4,7.8,31.3,23.1,26.5,48.9,16.5,30.8,3.9,33.1,84,17.3,40.5,83.5,16.4,48.6,5.2,24.3,2010,4221,70,3934,27,94,1.65837479,93.20066335,0.63965885,2.22696044,-1.31512154,-0.55266034,-0.30209402,"0",187,46.030470184,25.5,6.271590494,11.934716474,51.037556316,30,28.754807376,89,39.9622913947,-75.2240225504,80,72,85,0.505,NA,NA
"94","42101009400",3827,16.1,34.4,13.7,49.5,82,6.6,14.3,9.9,81.1,80.3,57.6,10.7,28,19.6,29.1,40.7,21.8,35.1,5.5,39.5,83.7,19.3,45.1,84.2,20.7,49.6,7.6,31.6,2010,3827,21,3655,8,76,0.54873269,95.50561798,0.20904102,1.98588973,-0.35776439,1.51102985,2.17506616,"1",177,44.1746744775,16.25,3.95512676,8.2753271475,33.47050811,5,41.0367499475,114,39.9632708815,-75.2322437437,80,71,85,0.438,NA,NA
"95","42101009500",3313,15.8,31.5,15.2,45.9,79.7,5.8,14.6,8.3,80.1,79.6,57.5,9.6,29,21.2,28.8,43.9,19.2,32.9,4.7,36.7,83.6,19.3,43.6,83.5,19.3,49.5,6.4,29.4,2010,3313,17,3148,4,66,0.51313009,95.01961968,0.12073649,1.99215213,0.31029596,0.5775904,1.24832556,"0",168,59.2361552875,11.75,4.21032987,6.576684595,47.111137555,8,41.5415652025,NA,39.9658709786,-75.2379139311,69,72,80,0.464,NA,NA
"96","42101009600",4238,15.7,31.8,15.1,46.8,80,5.9,14.1,8.9,79.9,79.4,57.2,9.8,28.6,20.1,29.6,41,19.9,33.4,4.9,37.9,83.4,19.2,44.5,83.8,19.6,50,6.7,30.8,2010,4238,62,3963,27,82,1.46295422,93.51109014,0.63709297,1.93487494,-0.66266014,0.99959022,0.81967385,"0",167,36.743698078,2.75,0.576520752,1.449235952,57.69344154,14,34.092267148,22,39.9655395882,-75.243507471,65,72,75,0.457,NA,NA
"97","42101009801",2184,11.7,25,19.3,36,74.6,5.2,12.6,5.2,78.1,81.8,63.7,6,37.4,28,22.9,56.4,12.2,28,3.1,27.6,83,15.2,36.7,84.7,13.4,46.6,3.6,17.1,2010,2184,235,1794,41,44,10.76007326,82.14285714,1.87728938,2.01465201,1.69566276,-1.3477514,-1.06495953,"0",18,7.771464975,4,1.72699222,18.18181818,80.45749561,16,18.75111733,NA,39.977517217,-75.2665972674,86,48,57,0.337,NA,NA
"98","42101009802",5475,11.4,25.2,19.1,36.3,74.7,5.2,12.7,5.1,78.3,82.3,64.3,6,39.6,28.3,23,57.8,12.4,28.2,3.1,27.7,83.4,15.3,37.5,85.3,13.5,46.7,3.6,15.9,2010,5475,584,4561,104,125,10.66666667,83.30593607,1.89954338,2.28310502,1.77954159,-1.40562125,-1.16348879,"0",25,4.10361236333333,7,1.25855279333333,22.12121212,80.3539441833333,4,19.8538893633333,NA,39.974587832,-75.2679037822,79,50,46,0.374,NA,NA
"99","42101010000",4366,14.8,27,17.9,39.7,75.3,5.1,13.4,6.6,77.6,78.9,59,7.9,37.7,26,28.2,50.7,14.7,30,3.6,33.4,82.7,18.2,40.8,83.9,16.7,48.1,4.6,20.9,2010,4366,446,3624,63,153,10.21530005,83.00503894,1.44296839,3.50435181,0.69717262,-0.34144315,-0.62243634,"0",110,24.422812775,5,1.0968796,4.380216595,77.9534168825,10,28.4460093525,NA,39.9710834189,-75.2503759908,79,78,49,0.382,NA,NA
"100","42101010100",5459,14,30.3,16.4,44.6,79.8,6,13.4,7.6,80.4,81.7,61.6,8.1,32.2,23.8,25.8,50.2,17.6,32.2,4.3,33.5,83.8,16.7,41.1,84,16.9,48.2,5.6,23.2,2010,5459,87,5093,38,129,1.59369848,93.29547536,0.69609819,2.36307016,-0.07498827,-0.27945904,0.12295444,"0",236,36.4952737942857,7.25,1.27556898714286,2.98076823142857,54.3124253257143,22,22.51754287,NA,39.9721396052,-75.2425290211,81,70,58,0.48,NA,NA
"101","42101010200",3187,17.2,33.6,14,48.5,80.8,6.1,14.9,9.7,80.3,78.9,56.4,11.1,27.1,19.1,30.8,39.4,21.4,34.6,5.4,39.7,83.3,20.4,45.5,83.3,21.4,50.2,7.5,33.6,2010,3187,20,3056,7,34,0.62754942,95.8895513,0.2196423,1.06683401,-0.34299227,1.05096345,1.55382373,"0",107,34.14021581,12,3.88433122333333,10.25978852,51.3098003633333,9,37.8681834966667,35,39.968082989,-75.2316701504,74,72,79,0.461,NA,NA
"102","42101010300",2449,14.7,30.2,15.9,44.7,78.9,5.5,14.1,7.7,79.8,79.9,58.8,8.7,29.7,21.1,28.5,44.7,18.3,31.9,4.4,35.8,84.3,18.8,43.8,84.1,18.2,50.1,5.9,27,2010,2449,10,2302,12,57,0.40832993,93.99755002,0.48999592,2.3274806,-1.18394472,0.16352973,0.23892786,"0",75,27.18291661,10,3.781312835,12.040133775,47.62790674,7,39.515625235,NA,39.9678322364,-75.2254383672,77,72,74,0.483,NA,NA
"103","42101010400",3332,17.1,31.9,14.9,46.6,79.7,5.7,14.7,8.8,79.5,78.1,55.4,10.4,27.3,19.4,31,39.4,20.1,33.6,4.9,38.9,83.5,20.4,44.9,83,20.5,50.3,6.8,32.9,2010,3332,72,3082,5,113,2.16086435,92.4969988,0.15006002,3.39135654,-1.1974156,1.48073848,1.11894524,"0",104,26.32692073,16,4.0141052825,13.38252503,44.49052925,5,46.513580785,90,39.9654996442,-75.2191193677,56,72,78,0.447,1,0.0277777777777778
"104","42101010500",3746,17.1,41.2,11,56.4,86.3,9,14.2,14.4,83.3,82.7,56.5,13.4,27,17.5,26.8,37.5,26.6,40,7.1,42.2,82.9,18.1,43.9,83,23.6,47.8,10.3,36.9,2010,3746,95,3462,20,84,2.53603844,92.41857982,0.53390283,2.24239188,-0.07021057,4.44473772,4.69431819,"1",96,35.63012765,13.25,5.21286620333333,12.1381962966667,48.4250097633333,7,49.85337406,241,39.9665653803,-75.2142017554,40,72,79,0.525,NA,NA
"105","42101010600",1476,17.7,36.8,13,52.4,83.2,6.5,14.9,11.6,80.3,79.2,51.9,13,24.8,17.1,32.9,33.2,24.9,38,6.1,42.6,82.7,21.3,47.2,81.8,24,51.3,8.7,39.5,2010,1476,37,1326,35,15,2.50677507,89.83739837,2.37127371,1.01626016,-0.80585357,2.83967899,2.63612018,"1",52,30.92300308,7.25,4.32384166,12.25108225,46.2860766,17,46.66204782,48,39.9646327452,-75.2079213173,59,71,89,0.454,NA,NA
"106","42101010700",3562,17.4,30.2,15.3,45.5,78.2,5.2,14.6,8.6,78.7,76.9,53.5,10.1,27.5,19.2,32.2,37.8,19.4,32.4,4.8,39.2,83.2,21.1,45.7,83.1,20.4,51.2,6.6,35.3,2010,3562,67,3345,10,79,1.88096575,93.9079169,0.28074116,2.21785514,-0.59057991,0.52280538,0.23374351,"0",107,33.07122854,11.75,3.70545246,10.05417491,27.0551954575,19,38.9443736975,143,39.9687475188,-75.2069442642,76,67,72,0.472,NA,NA
"107","42101010800",3611,16,28,17.1,41.8,77.2,4.9,14.2,7.4,77.2,75.5,54,9,27.3,19,30.1,40.4,17.3,31.1,4.3,36.3,83.7,20.4,42.5,82.7,18.7,49.6,5.7,32.4,2010,3611,252,3116,46,87,6.97867627,86.2918859,1.27388535,2.4093049,-0.43845453,0.68745838,0.12769587,"0",111,26.846942248,8,1.982381858,6.623416348,56.333548098,8,42.824231646,213,39.9660217301,-75.1989890213,68,63,87,0.468,NA,NA
"108","42101010900",2313,15.4,25.5,18.4,37.9,75.4,4.4,13.8,7.1,74.1,70.2,56.9,8.9,27.1,19.5,29.5,41.7,16.1,30,4.3,35.2,83.9,21.5,40.6,82.4,18.1,47.3,5.4,30.4,2010,2313,397,1723,72,58,17.16385646,74.49200173,3.11284047,2.50756593,0.25379255,0.00360731,-0.18236673,"0",27,11.2336845666667,1.75,0.769529576666667,6.06553338333333,42.11705706,5,56.3824056,186,39.9649286417,-75.1917649993,87,63,98,0.673,NA,NA
"109","42101011000",3470,17.5,31.6,15.2,46.7,79,5.3,14.8,8.7,78.8,77.9,50.5,10.6,25.5,18,32.7,35.3,20.2,33.4,4.9,39.6,83.5,21.2,46.1,82.8,21.3,51.7,6.8,37.4,2010,3470,92,3206,7,98,2.65129683,92.39193084,0.20172911,2.82420749,-0.67986677,1.88498973,1.05090142,"0",58,17.2295820925,8.5,2.655513745,11.9355105,44.0716964775,5,48.2933767225,127,39.9737290133,-75.2062951629,63,63,82,0.486,NA,NA
"110","42101011100",3712,13.9,29.6,16.1,44.5,79,5.5,13.5,7.7,79.6,80,54.9,8.4,27.3,19.9,26.9,40.2,18.2,32.1,4.4,34.6,83.2,18,43.2,83.3,17.6,50.4,5.8,31.5,2010,3712,63,3451,37,82,1.69719828,92.96875,0.99676724,2.20905172,0.58250235,0.17145418,0.42316615,"0",138,51.227702634,20.5,7.549130554,12.916977526,62.232331102,36,35.084286266,32,39.9752003296,-75.2215744559,85,67,72,0.468,NA,NA
"111","42101011200",5494,15.1,31.4,15.4,45.8,80,5.9,14.2,8.2,80.4,80.3,61.6,9.1,31.2,22.9,27.8,49,19,32.7,4.7,36.1,83.7,18.5,43.1,84.1,18.6,48.5,6.3,24.1,2010,5494,38,5190,17,100,0.69166363,94.46669094,0.30942847,1.82016746,-0.42676182,-0.00587793,0.43074918,"0",218,42.5625566628571,24.5,4.75392383857143,10.2467395328571,66.2121746928571,12,38.5256251385714,37,39.9736041474,-75.2336533093,76,69,66,0.466,NA,NA
"112","42101011300",2917,12.7,32.4,15.6,46.7,82,6.8,13.2,8.1,81.9,83.8,63.5,8.1,32.4,24.1,23.5,51.4,18.6,33.5,4.5,32.8,83.4,15.5,40.2,84,16.4,47.5,5.9,22.7,2010,2917,22,2759,15,49,0.75419952,94.58347617,0.51422695,1.67980802,0.68475082,0.72562932,1.38973014,"0",79,28.2456153633333,7,2.77912804666667,8.29059829333333,55.4077000766667,5,35.30996007,NA,39.9786554406,-75.2353346301,75,68,61,0.391,NA,NA
"113","42101011400",6126,11.3,29.5,16.8,42.9,80.5,6.4,12.7,6.9,81.1,84.3,66,6.8,35.3,26.3,21.1,56.3,16.2,31.8,3.9,28.8,84.1,14.3,37.9,84.9,14.5,46.3,4.9,18.3,2010,6126,148,5618,51,134,2.41593209,91.70747633,0.83251714,2.18739798,-0.52282723,0.05013526,-0.27544436,"0",176,31.14605468,12.5,2.17799950166667,6.63120231,75.468812595,12,18.3039353983333,NA,39.9807388295,-75.2440178089,71,67,57,0.462,NA,NA
"114","42101011500",4282,11.6,24.1,20,35.6,74.1,4.9,12.6,4.7,78.2,81.9,62.6,5.7,38.5,28.5,22.9,56.9,12,27.5,2.9,27.4,83.5,15.1,37,85,13,46.8,3.4,16.8,2010,4282,350,3646,40,154,8.17375058,85.14712751,0.93414292,3.59645026,0.36184333,-1.30900086,-1.76887481,"0",74,16.3474767325,5.5,1.2502044225,7.2629679025,80.6045423125,7,17.72116185,NA,39.9773687276,-75.2518303032,65,65,59,0.371,NA,NA
"115","42101011700",1931,8.8,18,26.2,24.7,72.6,4,12,4.4,69.9,67.3,70.2,4.9,39.8,28.8,18.1,67.6,9.1,23.8,2.6,22,84,17.4,26.6,81,10.5,37.1,2.8,13.6,2010,1931,1093,713,29,57,56.60279648,36.92387364,1.50181253,2.95183843,-1.20755578,-1.8381249,-3.12756171,"0",14,7.00700701,2.5,1.25125125,15.15151515,92.40121581,4,35.88748788,NA,39.9919069748,-75.2404369514,51,65,67,0.446,NA,NA
"116","42101011800",5621,12.8,32.3,15.9,46.6,82.1,6.7,13,8.2,81.3,83.5,67.6,8.2,33.7,26.7,23.7,55.2,18.9,34.1,4.4,32.2,83.8,15.4,40.5,84.4,16.4,46.6,5.9,18.8,2010,5621,152,5211,29,94,2.70414517,92.70592421,0.51592243,1.6723003,2.08306386,0.53067949,1.41373417,"0",79,12.9697022116667,8,1.20695671166667,8.62430221833333,74.9815952266667,5,23.6523196233333,NA,39.9852890218,-75.2357396856,49,64,71,0.48,NA,NA
"117","42101011900",5195,13.2,30.5,16.5,44.6,80.3,6.2,13.1,7.6,80.4,82.1,65.8,7.9,33.6,26.4,24.5,53.6,17.8,32.7,4.2,32.3,83.8,16.1,40.8,84.1,16.3,47.2,5.5,19.9,2010,5195,127,4769,35,127,2.44465833,91.79980751,0.67372474,2.44465833,-0.24991509,0.11140392,0.15761179,"0",52,13.718496154,8,1.93958636,13.07936508,63.430240948,11,26.299861298,150,39.986114382,-75.2288429701,52,57,82,0.395,NA,NA
"118","42101012000",1947,9,21.3,23.9,29.7,76.1,5,11.8,4.9,74,75.4,68.6,5,38.5,29,17.4,64.2,10.5,26.4,2.8,22,83.9,14.6,28.4,83,10.7,39.8,3.2,15,2010,1947,720,1058,51,64,36.97996918,54.34001027,2.61941448,3.28710837,-1.83324699,-1.54763806,-2.56124325,"0",16,11.148384945,2,1.393548115,11.11111111,79.736389035,7,12.601227795,NA,39.9955323239,-75.2297466322,72,57,60,0.526,NA,NA
"119","42101012100",2547,11.2,31.9,16.7,42.5,82,7.5,11.9,8.3,78.8,82.5,64.4,8,36.3,24.3,21.1,55.2,16.3,34.2,4.3,29.8,83,14.5,34.7,82.1,15.7,43.3,5.4,20.4,2010,2547,634,1687,107,54,24.89202984,66.23478602,4.20102081,2.12014134,-1.22308959,0.7830894,0.07215161,"0",14,4.42697951,6.5,2.096568665,31.54442457,69.10431513,8,30.203777515,60,39.9959618749,-75.2226364681,33,53,57,0.404,NA,NA
"120","42101012201",2911,11.2,25.5,18.9,33.4,78.5,6.8,10.6,7,73.9,76.4,66.8,6.5,38.7,25.8,18.6,56.2,12.2,30.4,3.6,26.5,81.1,13.9,28.2,80.5,12.8,39.8,4.2,18.2,2010,2911,1157,1089,434,112,39.74579182,37.4098248,14.90896599,3.84747509,-1.53465575,0.30130839,-0.63011164,"0",6,3.9859803,2.75,2.080181545,17.741935485,60.381067095,4,36.36187866,NA,40.0041776564,-75.2089460874,58,53,55,0.51,NA,NA
"121","42101012203",1120,7.5,15.3,24,21.8,69.3,4,9.7,3.4,69.8,74.6,71.6,3.2,39.6,29.2,13.8,66.1,6.9,22.1,2,17.9,83.9,11.9,22.4,79.6,7.8,38.4,2,10.8,2010,1120,443,338,255,37,39.55357143,30.17857143,22.76785714,3.30357143,-0.04979587,-1.01286939,-1.62440046,"0",2,4.26439232,2.25,4.79744136,52.94117647,73.96694215,10,25.15991471,NA,40.0074668235,-75.2093525743,49,61,45,0.522,NA,NA
"122","42101012204",3564,9.3,34.5,14.6,44.2,84.4,9.9,11.3,8.7,82.1,87,69.9,7.2,40.6,27.6,15.3,62.6,15.7,35.1,4.4,26.5,82.5,11.4,31,84.5,13.8,39.8,5.4,15.4,2010,3564,893,2363,109,92,25.05611672,66.30190797,3.05836139,2.58136925,0.00727261,1.21246289,1.05213062,"0",8,2.13116692,4.75,1.274613555,35.897435895,82.27776131,9,20.49847147,64,40.0008152463,-75.2134579842,63,50,59,0.427,1,0.0277777777777778
"123","42101012500",5210,6.5,17.1,26.3,20.8,70.6,5.6,8.8,3.7,69.3,77.3,74,3.2,49.6,33.7,12.2,73.4,5.8,23.5,2,16.1,81.7,10.3,19.8,81.6,7.2,33.7,1.9,7.5,2010,5210,3433,562,796,281,65.8925144,10.78694818,15.27831094,5.39347409,0.40838077,-2.64001365,-2.43310106,"0",168,37.47294517,30.5,6.58473886666667,17.02772346,62.3762916666667,46,14.59923901,NA,39.9613811498,-75.1718436019,95,100,92,0.512,NA,NA
"124","42101013100",1529,12.3,23.5,19.4,34.1,75.1,4.7,12.7,5.4,75,76.4,60,6.3,31.2,22.9,22.7,48,12.9,28,3.3,28.4,83.9,16.7,35.9,83.1,13.8,45.5,3.9,23.5,2010,1529,257,1081,41,106,16.80837148,70.69980379,2.68149117,6.93263571,0.66614913,-0.34554995,-0.48756259,"0",49,29.28397674,10.25,6.11844397,17.079932235,65.93313529,7,31.0768895,NA,39.9651312314,-75.1507381462,85,81,87,0.481,NA,NA
"125","42101013200",2914,16,32,15.3,46.6,81.5,6.5,12.8,10.1,78.7,79.2,57.6,9.8,31.2,21.4,26.6,45.3,20.6,35.4,5.2,36.8,82.4,17.7,41.3,82.3,19.3,46.5,7,28,2010,2914,226,2297,97,223,7.75566232,78.82635553,3.32875772,7.65271105,0.92762096,1.71218442,2.28775078,"1",62,23.67402383,8.5,3.24879699,12.07240374,42.483079575,8,32.84004008,97,39.9662042777,-75.1571335444,86,83,89,0.51,NA,NA
"126","42101013300",2854,10.7,15.8,25.4,23.1,63.5,3.2,11.1,3.3,67.2,70.9,60.1,4.4,36.6,25.8,21.7,56.7,7.4,22.4,2.2,23.3,83.5,16.2,30.4,83.2,10.8,40.7,2.1,15.3,2010,2854,1336,1082,122,240,46.81149264,37.91170287,4.27470217,8.40925018,1.11689727,-3.07432538,-2.5127712,"0",63,18.855020225,10.75,3.322939355,14.71048513,66.205791425,26,33.31132001,397,39.9666126817,-75.1629454869,90,84,90,0.523,NA,NA
"127","42101013401",2288,4.8,27.5,21.7,29.3,80,9.9,8.6,6.1,75.2,85.9,78.2,4.5,54,39.3,10,80.6,8,32.7,2.8,16,81.2,8.6,20.7,85.2,8.8,29.3,2.7,5.1,2010,2288,2056,78,61,66,89.86013986,3.40909091,2.66608392,2.88461538,0.45681507,-0.82600986,-0.35159561,"0",40,17.705360275,9.75,4.32775963,19.615384615,65.22356776,9,7.02753367,NA,39.9659574207,-75.1752507144,91,70,94,0.466,NA,NA
"128","42101013402",2922,6.1,13.1,31.3,16.2,60,3.7,9,2.2,66.1,76.9,73.1,2.5,48.8,37,13.2,75.3,4.3,20.3,1.4,14.4,83.2,10.7,21.6,85.2,6.4,33.9,1.1,5.2,2010,2922,2076,303,128,347,71.04722793,10.36960986,4.38056126,11.87542779,1.21711156,-4.01666762,-3.49633722,"0",73,30.05981165,18.25,7.32717672666667,20.03917379,80.8229009633333,10,7.29864018333333,49,39.9653623103,-75.169032561,90,80,96,0.414,NA,NA
"129","42101013500",3222,8.7,21,24.6,27.2,72.8,5.3,10.4,4.3,72.1,79.4,70.1,4.6,44.2,31.9,17.6,67.7,8.7,27,2.4,20.9,83.1,12.7,27.8,83.8,10.2,38,2.5,11,2010,3222,1575,1248,77,251,48.88268156,38.73370577,2.38981999,7.79019243,1.27695723,-2.09687801,-1.40138117,"0",97,31.5309012,16.5,5.646717055,14.4541711925,78.3112061875,7,10.8549493,50,39.9693563871,-75.1700366976,89,78,91,0.437,NA,NA
"130","42101013601",2677,4.6,17.3,29.5,19.1,67.5,5.7,8.5,3.1,68.7,82,76.4,2.8,53.9,40.4,11.2,79.5,4.8,24.5,1.6,13.2,82,9.2,20.6,85.5,6.6,32.2,1.4,4.9,2010,2677,2316,84,117,96,86.51475532,3.13784087,4.37056406,3.58610385,2.00969444,-2.85289838,-1.90142657,"0",34,13.056450235,9.75,3.651960145,22.16117216,77.75952523,14,1.855533465,NA,39.9689696447,-75.1785774695,92,65,91,0.342,NA,NA
"131","42101013602",3503,6.4,17.7,29,20.3,66.6,5.1,9.3,3.3,68,79.3,71.3,3.6,49.7,37.3,15.2,73.3,5.5,24.7,1.8,16.2,80.6,11.3,23.1,84.7,8,34.5,1.6,7.8,2010,3503,2917,261,112,132,83.27148159,7.45075649,3.19725949,3.76819869,1.3650677,-2.94643461,-2.1870808,"0",64,19.194369495,15.25,4.5622034775,19.2326627325,80.6576251,5,8.00836144,NA,39.9715713699,-75.1798097256,91,61,91,0.436,NA,NA
"132","42101013700",4813,12.5,24.8,19.9,36.5,75.9,5,12.5,5.7,75.9,78.3,64.8,6.5,35.8,26.2,24.3,57.6,13.5,28.7,3.4,29.3,84.4,16.3,36.9,83.8,14.2,44.6,4.2,17.8,2010,4813,789,3651,78,164,16.39310202,75.85705381,1.62061085,3.40743819,0.15771906,-1.92616775,-1.73941891,"0",126,27.6312033,13.75,3.086074964,10.093864738,58.723235908,24,32.981108202,NA,39.977275189,-75.1842323618,75,60,85,0.633,NA,NA
"133","42101013800",2061,14.1,28.9,17.1,42.9,78.8,5.5,13.3,7.5,78.6,79.4,59.6,8.1,30.9,22.1,26.3,47.7,17.3,31.7,4.2,33.5,83.6,17.5,41.1,83.6,17,47.9,5.5,25.5,2010,2061,119,1805,19,73,5.77389617,87.57884522,0.92188258,3.54196992,0.33860714,-0.25163549,0.01696476,"0",72,51.521339505,6.75,4.097369025,8.71674618,49.588348855,6,35.94016498,61,39.9764504547,-75.1771771157,81,64,72,0.574,NA,NA
"134","42101013900",3764,17.2,32.9,15,46.1,80.5,6.6,14,10.1,78.6,78.6,54.2,10.8,28.9,19.1,29.7,38.2,19.9,35.4,5,38.1,81.4,19.4,41.7,82.5,20.6,48.2,6.8,33.4,2010,3764,418,3027,32,212,11.10520723,80.41976621,0.8501594,5.63230606,0.41200029,2.6476701,2.7077789,"1",124,48.8570781433333,11.25,4.03113181,7.89623693,44.3732528833333,5,41.6898333033333,168,39.975056302,-75.1711845603,78,72,73,0.542,NA,NA
"135","42101014000",3010,13.2,22.8,19,35.3,74.7,4.2,12.7,5.8,75.2,74.5,57.6,6.6,31.1,21.7,24.1,48.1,13.8,28.1,3.4,29.9,84.7,17.8,37.4,81.6,14.5,45.9,4.2,24.1,2010,3010,385,2265,118,172,12.79069767,75.24916944,3.92026578,5.71428571,0.99655612,0.18024401,0.38776366,"0",90,34.9031910533333,15,5.26107577666667,14.5024455366667,59.19126965,9,41.7197701633333,127,39.9735358045,-75.1630966321,80,79,77,0.496,NA,NA
"136","42101014100",2094,17,32.3,15.1,45.6,81.5,6.7,13.1,10,78.7,79.2,59.4,9.8,30.6,21.5,26.1,44,20.5,36,5,36.4,81.2,17.6,39.8,82.2,19.2,45.8,6.6,26.4,2010,2094,188,1552,70,255,8.97803247,74.1165234,3.34288443,12.17765043,1.09001138,2.62702947,3.13455041,"1",54,21.187720955,12.75,5.124255365,19.12887292,44.827751195,22,33.226471035,86,39.9708770271,-75.1524555966,89,79,80,0.531,1,0.0277777777777778
"137","42101014200",3570,7.1,13.6,32.1,16.9,58.9,3.7,9.1,2.4,65.3,75.7,73.9,2.8,51,38.1,15.7,76.8,4.5,20.6,1.5,15.9,82.7,11.6,22.7,84.4,7.1,33.8,1.2,5.6,2010,3570,2641,281,146,404,73.97759104,7.87114846,4.08963585,11.31652661,1.69668668,-3.45063836,-3.14177328,"0",55,15.61449774,12,3.71997185,18.239564425,83.72221361,52,7.455150325,NA,39.9651632288,-75.1360194012,89,67,90,0.431,NA,NA
"138","42101014300",1439,7.9,19.6,27.9,22.8,68.4,5.4,9.5,4.3,67.8,77.4,68.7,4.6,48.8,35.6,18,68.5,6.7,26.8,2.1,19.1,79.3,12.7,24.9,82.1,9.6,35.5,2,10.2,2010,1439,1188,62,53,103,82.55733148,4.3085476,3.68311327,7.15774844,0.65501931,-2.96520871,-2.9625807,"0",44,25.576377305,7.25,4.23203395,14.19992251,84.79723708,16,11.247051505,NA,39.9677945399,-75.1261066297,65,61,92,0.353,NA,NA
